CMDLINE /usr/bin/python3 DQfDTest.py
MEM 2587.000000 1523271805.0503
MEM 2587.714844 1523271805.1507
MEM 2588.726562 1523271805.2512
MEM 2589.757812 1523271805.3516
MEM 2590.531250 1523271805.4519
MEM 2591.464844 1523271805.5524
MEM 2592.464844 1523271805.6528
MEM 2593.226562 1523271805.7532
MEM 2594.214844 1523271805.8536
MEM 2594.976562 1523271805.9540
MEM 2595.984375 1523271806.0543
MEM 2596.714844 1523271806.1546
MEM 2596.714844 1523271806.2550
MEM 2596.714844 1523271806.3554
MEM 2596.714844 1523271806.4559
MEM 2596.714844 1523271806.5564
MEM 2596.714844 1523271806.6568
MEM 2596.714844 1523271806.7573
MEM 2596.964844 1523271806.8578
MEM 2597.968750 1523271806.9582
MEM 2598.976562 1523271807.0587
MEM 2599.964844 1523271807.1592
MEM 2600.734375 1523271807.2595
MEM 2601.718750 1523271807.3599
MEM 2602.718750 1523271807.4605
MEM 2603.718750 1523271807.5608
MEM 2604.464844 1523271807.6612
MEM 2605.464844 1523271807.7617
MEM 2606.214844 1523271807.8621
MEM 2606.968750 1523271807.9624
MEM 2607.968750 1523271808.0627
MEM 2608.214844 1523271808.1631
MEM 2608.468750 1523271808.2635
MEM 2609.468750 1523271808.3640
MEM 2610.464844 1523271808.4643
MEM 2611.464844 1523271808.5646
MEM 2612.214844 1523271808.6651
MEM 2613.214844 1523271808.7655
MEM 2614.214844 1523271808.8659
MEM 2614.984375 1523271808.9662
MEM 2615.714844 1523271809.0667
MEM 2616.468750 1523271809.1671
MEM 2617.468750 1523271809.2674
MEM 2618.500000 1523271809.3677
MEM 2619.218750 1523271809.4681
MEM 2620.214844 1523271809.5686
MEM 2621.214844 1523271809.6690
MEM 2621.964844 1523271809.7694
MEM 2622.726562 1523271809.8698
MEM 2623.468750 1523271809.9703
MEM 2624.476562 1523271810.0706
MEM 2625.464844 1523271810.1709
MEM 2626.226562 1523271810.2713
MEM 2627.214844 1523271810.3717
MEM 2628.218750 1523271810.4720
MEM 2628.964844 1523271810.5724
MEM 2629.968750 1523271810.6727
MEM 2630.964844 1523271810.7731
MEM 2631.714844 1523271810.8736
MEM 2632.726562 1523271810.9741
MEM 2633.718750 1523271811.0745
MEM 2634.476562 1523271811.1750
MEM 2635.476562 1523271811.2754
MEM 2636.464844 1523271811.3759
MEM 2637.476562 1523271811.4764
MEM 2638.226562 1523271811.5767
MEM 2638.964844 1523271811.6771
MEM 2639.964844 1523271811.7775
MEM 2640.992188 1523271811.8779
MEM 2641.718750 1523271811.9783
MEM 2642.734375 1523271812.0785
MEM 2643.468750 1523271812.1790
MEM 2644.464844 1523271812.2794
MEM 2645.464844 1523271812.3799
MEM 2646.218750 1523271812.4804
MEM 2647.214844 1523271812.5809
MEM 2647.984375 1523271812.6813
MEM 2648.964844 1523271812.7817
MEM 2649.976562 1523271812.8821
MEM 2650.714844 1523271812.9824
MEM 2651.714844 1523271813.0828
MEM 2652.726562 1523271813.1832
MEM 2653.500000 1523271813.2837
MEM 2654.273438 1523271813.3840
MEM 2654.968750 1523271813.4845
MEM 2655.468750 1523271813.5850
MEM 2655.984375 1523271813.6854
MEM 2656.500000 1523271813.7858
MEM 2656.500000 1523271813.8862
MEM 2656.757812 1523271813.9866
MEM 2657.015625 1523271814.0870
MEM 2657.015625 1523271814.1875
MEM 2657.015625 1523271814.2880
MEM 2657.015625 1523271814.3885
MEM 2655.781250 1523271814.4890
MEM 2655.781250 1523271814.5894
MEM 2655.781250 1523271814.6898
MEM 2655.781250 1523271814.7903
MEM 2656.035156 1523271814.8907
MEM 2661.191406 1523271814.9911
MEM 2666.347656 1523271815.0916
MEM 2694.707031 1523271815.1920
MEM 2727.191406 1523271815.2924
MEM 2734.152344 1523271815.3927
MEM 2737.761719 1523271815.4932
MEM 2738.277344 1523271815.5936
MEM 2738.277344 1523271815.6940
MEM 2738.277344 1523271815.7945
MEM 2738.855469 1523271815.8950
MEM 2721.402344 1523271815.9954
MEM 2721.402344 1523271816.0959
MEM 2869.402344 1523271816.1963
MEM 2803.644531 1523271816.2967
MEM 2807.015625 1523271816.3972
MEM 2839.765625 1523271816.4976
MEM 2810.437500 1523271816.5980
MEM 2810.437500 1523271816.6985
MEM 2811.464844 1523271816.7989
MEM 2812.437500 1523271816.8994
MEM 2813.437500 1523271816.9999
MEM 2814.187500 1523271817.1003
MEM 2815.207031 1523271817.2006
MEM 2816.207031 1523271817.3012
MEM 2816.980469 1523271817.4017
MEM 2817.949219 1523271817.5022
MEM 2818.949219 1523271817.6026
MEM 2819.980469 1523271817.7031
MEM 2820.937500 1523271817.8035
MEM 2821.699219 1523271817.9040
MEM 2822.730469 1523271818.0045
MEM 2823.707031 1523271818.1049
MEM 2824.699219 1523271818.2053
MEM 2825.691406 1523271818.3058
MEM 2826.437500 1523271818.4062
MEM 2827.437500 1523271818.5067
MEM 2828.441406 1523271818.6071
MEM 2829.472656 1523271818.7077
MEM 2830.503906 1523271818.8081
MEM 2831.441406 1523271818.9086
MEM 2832.214844 1523271819.0091
MEM 2833.207031 1523271819.1095
MEM 2834.199219 1523271819.2100
MEM 2834.972656 1523271819.3105
MEM 2834.972656 1523271819.4110
MEM 2835.437500 1523271819.5114
MEM 2836.187500 1523271819.6119
MEM 2836.941406 1523271819.7124
MEM 2837.937500 1523271819.8128
MEM 2838.937500 1523271819.9133
MEM 2839.687500 1523271820.0137
MEM 2840.687500 1523271820.1142
MEM 2841.687500 1523271820.2146
MEM 2842.437500 1523271820.3151
MEM 2843.437500 1523271820.4156
MEM 2844.437500 1523271820.5160
MEM 2845.187500 1523271820.6165
MEM 2846.191406 1523271820.7170
MEM 2847.187500 1523271820.8173
MEM 2847.937500 1523271820.9177
MEM 2848.937500 1523271821.0182
MEM 2849.937500 1523271821.1186
MEM 2850.687500 1523271821.2191
MEM 2851.687500 1523271821.3195
MEM 2852.691406 1523271821.4198
MEM 2853.437500 1523271821.5204
MEM 2854.437500 1523271821.6208
MEM 2855.441406 1523271821.7211
MEM 2856.199219 1523271821.8215
MEM 2857.187500 1523271821.9219
MEM 2857.937500 1523271822.0223
MEM 2858.937500 1523271822.1227
MEM 2859.687500 1523271822.2232
MEM 2860.687500 1523271822.3236
MEM 2861.687500 1523271822.4241
MEM 2862.441406 1523271822.5245
MEM 2863.191406 1523271822.6250
MEM 2864.187500 1523271822.7254
MEM 2865.199219 1523271822.8257
MEM 2865.937500 1523271822.9261
MEM 2866.937500 1523271823.0266
MEM 2867.691406 1523271823.1270
MEM 2868.687500 1523271823.2275
MEM 2869.687500 1523271823.3279
MEM 2870.437500 1523271823.4283
MEM 2871.464844 1523271823.5286
MEM 2872.238281 1523271823.6290
MEM 2873.187500 1523271823.7295
MEM 2874.187500 1523271823.8300
MEM 2874.937500 1523271823.9304
MEM 2875.953125 1523271824.0308
MEM 2876.953125 1523271824.1312
MEM 2877.707031 1523271824.2317
MEM 2878.703125 1523271824.3320
MEM 2879.203125 1523271824.4324
MEM 2880.207031 1523271824.5329
MEM 2880.953125 1523271824.6333
MEM 2881.722656 1523271824.7338
MEM 2881.980469 1523271824.8342
MEM 2883.527344 1523271824.9346
MEM 2884.042969 1523271825.0350
MEM 2884.042969 1523271825.1356
MEM 2884.042969 1523271825.2360
MEM 2884.042969 1523271825.3363
MEM 2884.042969 1523271825.4367
MEM 2884.042969 1523271825.5370
MEM 2884.042969 1523271825.6374
MEM 2882.929688 1523271825.7378
MEM 2882.929688 1523271825.8382
MEM 2882.929688 1523271825.9386
MEM 2882.929688 1523271826.0390
MEM 2882.929688 1523271826.1394
MEM 2883.183594 1523271826.2399
MEM 2888.597656 1523271826.3402
MEM 2893.753906 1523271826.4405
MEM 2903.292969 1523271826.5410
MEM 2930.621094 1523271826.6413
MEM 2957.691406 1523271826.7417
MEM 2957.691406 1523271826.8422
MEM 2963.621094 1523271826.9425
MEM 2963.621094 1523271827.0429
MEM 2963.621094 1523271827.1433
MEM 2963.621094 1523271827.2438
MEM 2963.621094 1523271827.3444
MEM 2951.281250 1523271827.4448
MEM 2945.367188 1523271827.5453
MEM 2945.367188 1523271827.6458
MEM 3063.207031 1523271827.7462
MEM 3019.437500 1523271827.8467
MEM 3025.882812 1523271827.9472
MEM 3036.929688 1523271828.0476
MEM 3032.523438 1523271828.1480
MEM 3032.523438 1523271828.2485
MEM 3033.031250 1523271828.3489
MEM 3033.031250 1523271828.4494
MEM 3033.031250 1523271828.5498
MEM 3033.031250 1523271828.6502
MEM 3033.031250 1523271828.7506
MEM 3033.031250 1523271828.8511
MEM 3033.031250 1523271828.9516
MEM 3033.031250 1523271829.0519
MEM 3033.031250 1523271829.1523
MEM 3033.289062 1523271829.2527
MEM 3034.027344 1523271829.3532
MEM 3035.031250 1523271829.4536
MEM 3035.777344 1523271829.5540
MEM 3036.527344 1523271829.6543
MEM 3037.527344 1523271829.7547
MEM 3038.277344 1523271829.8551
MEM 3039.031250 1523271829.9555
MEM 3040.062500 1523271830.0558
MEM 3040.781250 1523271830.1561
MEM 3041.777344 1523271830.2564
MEM 3042.777344 1523271830.3569
MEM 3043.546875 1523271830.4573
MEM 3044.527344 1523271830.5578
MEM 3045.539062 1523271830.6581
MEM 3046.531250 1523271830.7585
MEM 3059.421875 1523271830.8588
MEM 3060.289062 1523271830.9592
MEM 3061.285156 1523271831.0596
MEM 3062.035156 1523271831.1600
MEM 3063.035156 1523271831.2605
MEM 3064.035156 1523271831.3609
MEM 3064.785156 1523271831.4612
MEM 3065.812500 1523271831.5617
MEM 3066.804688 1523271831.6621
MEM 3067.796875 1523271831.7626
MEM 3068.804688 1523271831.8630
MEM 3069.062500 1523271831.9633
MEM 3069.062500 1523271832.0638
MEM 3069.789062 1523271832.1641
MEM 3070.804688 1523271832.2646
MEM 3071.804688 1523271832.3649
MEM 3072.578125 1523271832.4653
MEM 3073.535156 1523271832.5656
MEM 3074.535156 1523271832.6660
MEM 3075.285156 1523271832.7664
MEM 3076.035156 1523271832.8668
MEM 3076.804688 1523271832.9672
MEM 3077.785156 1523271833.0676
MEM 3078.796875 1523271833.1679
MEM 3079.785156 1523271833.2684
MEM 3080.535156 1523271833.3687
MEM 3081.535156 1523271833.4690
MEM 3082.285156 1523271833.5693
MEM 3083.289062 1523271833.6698
MEM 3084.289062 1523271833.7702
MEM 3085.035156 1523271833.8707
MEM 3086.039062 1523271833.9711
MEM 3087.035156 1523271834.0717
MEM 3087.785156 1523271834.1721
MEM 3088.785156 1523271834.2726
MEM 3089.789062 1523271834.3730
MEM 3090.539062 1523271834.4735
MEM 3091.539062 1523271834.5738
MEM 3092.546875 1523271834.6742
MEM 3093.296875 1523271834.7748
MEM 3094.285156 1523271834.8752
MEM 3095.285156 1523271834.9756
MEM 3096.035156 1523271835.0760
MEM 3096.804688 1523271835.1765
MEM 3097.789062 1523271835.2770
MEM 3098.535156 1523271835.3774
MEM 3099.296875 1523271835.4779
MEM 3100.046875 1523271835.5783
MEM 3101.035156 1523271835.6787
MEM 3102.035156 1523271835.7791
MEM 3102.785156 1523271835.8794
MEM 3103.785156 1523271835.9798
MEM 3104.535156 1523271836.0802
MEM 3105.546875 1523271836.1806
MEM 3106.289062 1523271836.2810
MEM 3107.285156 1523271836.3813
MEM 3108.285156 1523271836.4816
MEM 3109.054688 1523271836.5821
MEM 3109.796875 1523271836.6826
MEM 3110.785156 1523271836.7831
MEM 3111.796875 1523271836.8835
MEM 3112.535156 1523271836.9839
MEM 3113.539062 1523271837.0842
MEM 3114.285156 1523271837.1846
MEM 3115.035156 1523271837.2850
MEM 3115.785156 1523271837.3854
MEM 3116.039062 1523271837.4857
MEM 3116.554688 1523271837.5861
MEM 3117.070312 1523271837.6865
MEM 3117.070312 1523271837.7868
MEM 3117.070312 1523271837.8872
MEM 3118.101562 1523271837.9876
MEM 3119.906250 1523271838.0879
MEM 3119.906250 1523271838.1883
MEM 3119.906250 1523271838.2886
MEM 3119.906250 1523271838.3890
MEM 3119.906250 1523271838.4894
MEM 3118.847656 1523271838.5899
MEM 3118.847656 1523271838.6904
MEM 3118.847656 1523271838.7908
MEM 3118.847656 1523271838.8912
MEM 3118.847656 1523271838.9915
MEM 3119.617188 1523271839.0919
MEM 3124.773438 1523271839.1923
MEM 3129.414062 1523271839.2927
MEM 3134.570312 1523271839.3931
MEM 3143.851562 1523271839.4935
MEM 3176.593750 1523271839.5939
MEM 3185.875000 1523271839.6944
MEM 3189.484375 1523271839.7948
MEM 3191.031250 1523271839.8951
MEM 3191.031250 1523271839.9956
MEM 3191.031250 1523271840.0961
MEM 3191.031250 1523271840.1965
MEM 3191.031250 1523271840.2969
MEM 3191.605469 1523271840.3974
MEM 3169.515625 1523271840.4979
MEM 3169.515625 1523271840.5983
MEM 3169.515625 1523271840.6987
MEM 3400.812500 1523271840.7992
MEM 3276.070312 1523271840.8996
MEM 3282.515625 1523271841.0001
MEM 3296.691406 1523271841.1004
MEM 3282.652344 1523271841.2008
MEM 3282.652344 1523271841.3012
MEM 3282.906250 1523271841.4015
MEM 3283.902344 1523271841.5018
MEM 3284.914062 1523271841.6023
MEM 3285.656250 1523271841.7026
MEM 3286.671875 1523271841.8029
MEM 3287.652344 1523271841.9033
MEM 3288.414062 1523271842.0037
MEM 3289.406250 1523271842.1041
MEM 3290.156250 1523271842.2044
MEM 3291.152344 1523271842.3048
MEM 3292.152344 1523271842.4052
MEM 3292.902344 1523271842.5056
MEM 3293.902344 1523271842.6059
MEM 3294.664062 1523271842.7063
MEM 3295.406250 1523271842.8067
MEM 3296.421875 1523271842.9071
MEM 3297.195312 1523271843.0075
MEM 3298.226562 1523271843.1079
MEM 3299.156250 1523271843.2084
MEM 3300.187500 1523271843.3088
MEM 3300.906250 1523271843.4093
MEM 3301.937500 1523271843.5097
MEM 3302.914062 1523271843.6102
MEM 3303.664062 1523271843.7106
MEM 3304.652344 1523271843.8110
MEM 3305.402344 1523271843.9115
MEM 3306.152344 1523271844.0119
MEM 3307.156250 1523271844.1124
MEM 3307.156250 1523271844.2128
MEM 3307.156250 1523271844.3132
MEM 3307.906250 1523271844.4136
MEM 3308.902344 1523271844.5141
MEM 3309.902344 1523271844.6145
MEM 3310.906250 1523271844.7149
MEM 3311.656250 1523271844.8154
MEM 3312.652344 1523271844.9158
MEM 3313.406250 1523271845.0163
MEM 3314.437500 1523271845.1167
MEM 3315.468750 1523271845.2171
MEM 3316.406250 1523271845.3176
MEM 3317.156250 1523271845.4179
MEM 3318.152344 1523271845.5183
MEM 3319.179688 1523271845.6188
MEM 3319.906250 1523271845.7192
MEM 3320.652344 1523271845.8196
MEM 3321.656250 1523271845.9200
MEM 3322.652344 1523271846.0206
MEM 3323.421875 1523271846.1210
MEM 3324.406250 1523271846.2214
MEM 3325.402344 1523271846.3217
MEM 3326.171875 1523271846.4221
MEM 3327.156250 1523271846.5225
MEM 3327.929688 1523271846.6229
MEM 3328.960938 1523271846.7233
MEM 3329.902344 1523271846.8237
MEM 3330.656250 1523271846.9240
MEM 3331.652344 1523271847.0245
MEM 3332.402344 1523271847.1248
MEM 3333.156250 1523271847.2252
MEM 3334.152344 1523271847.3257
MEM 3334.902344 1523271847.4261
MEM 3335.652344 1523271847.5265
MEM 3336.652344 1523271847.6268
MEM 3337.421875 1523271847.7272
MEM 3338.195312 1523271847.8277
MEM 3339.152344 1523271847.9280
MEM 3339.914062 1523271848.0284
MEM 3340.687500 1523271848.1287
MEM 3341.656250 1523271848.2291
MEM 3342.656250 1523271848.3294
MEM 3343.652344 1523271848.4298
MEM 3344.402344 1523271848.5301
MEM 3345.421875 1523271848.6304
MEM 3346.414062 1523271848.7308
MEM 3371.164062 1523271848.8312
MEM 3371.917969 1523271848.9315
MEM 3373.042969 1523271849.0318
MEM 3373.816406 1523271849.1323
MEM 3374.789062 1523271849.2327
MEM 3375.816406 1523271849.3331
MEM 3376.542969 1523271849.4336
MEM 3377.300781 1523271849.5339
MEM 3378.074219 1523271849.6343
MEM 3378.332031 1523271849.7347
MEM 3378.847656 1523271849.8352
MEM 3379.363281 1523271849.9355
MEM 3379.363281 1523271850.0358
MEM 3379.363281 1523271850.1363
MEM 3380.136719 1523271850.2366
MEM 3380.136719 1523271850.3371
MEM 3381.683594 1523271850.4376
MEM 3381.683594 1523271850.5381
MEM 3381.683594 1523271850.6386
MEM 3381.683594 1523271850.7391
MEM 3380.613281 1523271850.8394
MEM 3380.613281 1523271850.9399
MEM 3380.613281 1523271851.0402
MEM 3380.613281 1523271851.1407
MEM 3380.613281 1523271851.2410
MEM 3380.613281 1523271851.3415
MEM 3380.613281 1523271851.4418
MEM 3385.507812 1523271851.5422
MEM 3390.921875 1523271851.6425
MEM 3396.078125 1523271851.7430
MEM 3401.234375 1523271851.8434
MEM 3406.132812 1523271851.9439
MEM 3422.117188 1523271852.0442
MEM 3422.117188 1523271852.1446
MEM 3425.726562 1523271852.2450
MEM 3427.789062 1523271852.3454
MEM 3427.789062 1523271852.4459
MEM 3427.789062 1523271852.5463
MEM 3427.789062 1523271852.6466
MEM 3427.789062 1523271852.7469
MEM 3427.789062 1523271852.8473
MEM 3405.105469 1523271852.9477
MEM 3405.105469 1523271853.0482
MEM 3405.105469 1523271853.1487
MEM 3405.359375 1523271853.2491
MEM 3552.371094 1523271853.3495
MEM 3509.976562 1523271853.4500
MEM 3509.976562 1523271853.5504
MEM 3522.914062 1523271853.6509
MEM 3794.785156 1523271853.7513
MEM 3820.074219 1523271853.8516
MEM 3870.863281 1523271853.9523
MEM 3929.902344 1523271854.0527
MEM 3953.621094 1523271854.1531
MEM 3965.996094 1523271854.2535
MEM 3974.761719 1523271854.3538
MEM 3989.457031 1523271854.4542
MEM 4025.035156 1523271854.5547
MEM 4052.621094 1523271854.6552
MEM 4084.589844 1523271854.7555
MEM 4118.878906 1523271854.8560
MEM 4149.558594 1523271854.9564
MEM 4174.050781 1523271855.0569
MEM 4190.550781 1523271855.1573
MEM 4190.550781 1523271855.2576
MEM 4194.675781 1523271855.3580
MEM 4196.222656 1523271855.4583
MEM 4196.222656 1523271855.5588
MEM 4196.222656 1523271855.6593
MEM 4196.222656 1523271855.7598
MEM 4196.222656 1523271855.8603
MEM 4196.222656 1523271855.9606
MEM 4165.800781 1523271856.0609
MEM 4165.800781 1523271856.1614
MEM 4183.332031 1523271856.2617
MEM 4232.574219 1523271856.3621
MEM 4291.613281 1523271856.4626
MEM 4328.738281 1523271856.5630
MEM 4336.730469 1523271856.6634
MEM 4349.621094 1523271856.7637
MEM 4350.652344 1523271856.8641
MEM 4379.527344 1523271856.9645
MEM 4412.527344 1523271857.0650
MEM 4445.011719 1523271857.1654
MEM 4479.558594 1523271857.2659
MEM 4513.332031 1523271857.3662
MEM 4544.527344 1523271857.4667
MEM 4566.183594 1523271857.5672
MEM 4566.183594 1523271857.6675
MEM 4570.308594 1523271857.7679
MEM 4571.855469 1523271857.8684
MEM 4571.855469 1523271857.9687
MEM 4571.855469 1523271858.0690
MEM 4571.855469 1523271858.1694
MEM 4571.855469 1523271858.2699
MEM 4571.855469 1523271858.3703
MEM 4541.421875 1523271858.4709
MEM 4541.421875 1523271858.5713
MEM 4552.507812 1523271858.6717
MEM 4612.320312 1523271858.7720
MEM 4672.390625 1523271858.8723
MEM 4704.359375 1523271858.9727
MEM 4714.671875 1523271859.0731
MEM 4725.242188 1523271859.1735
MEM 4726.531250 1523271859.2739
MEM 4755.664062 1523271859.3744
MEM 4788.664062 1523271859.4748
MEM 4821.664062 1523271859.5753
MEM 4856.210938 1523271859.6759
MEM 4891.015625 1523271859.7763
MEM 4921.695312 1523271859.8768
MEM 4941.804688 1523271859.9772
MEM 4941.804688 1523271860.0775
MEM 4945.929688 1523271860.1779
MEM 4947.476562 1523271860.2783
MEM 4947.476562 1523271860.3787
MEM 4947.476562 1523271860.4791
MEM 4947.476562 1523271860.5796
MEM 4947.476562 1523271860.6800
MEM 4947.476562 1523271860.7804
MEM 4917.039062 1523271860.8809
MEM 4917.039062 1523271860.9813
MEM 4946.425781 1523271861.0816
MEM 4999.792969 1523271861.1821
MEM 5049.292969 1523271861.2824
MEM 5080.488281 1523271861.3829
MEM 5093.378906 1523271861.4833
MEM 5101.628906 1523271861.5837
MEM 5109.105469 1523271861.6842
MEM 5142.105469 1523271861.7847
MEM 5176.394531 1523271861.8851
MEM 5210.683594 1523271861.9855
MEM 5242.394531 1523271862.0858
MEM 5276.167969 1523271862.1863
MEM 5309.425781 1523271862.2868
MEM 5317.933594 1523271862.3873
MEM 5317.933594 1523271862.4878
MEM 5322.574219 1523271862.5882
MEM 5323.605469 1523271862.6885
MEM 5323.605469 1523271862.7890
MEM 5323.605469 1523271862.8894
MEM 5323.605469 1523271862.9897
MEM 5323.605469 1523271863.0900
MEM 5293.187500 1523271863.1904
MEM 5293.187500 1523271863.2909
MEM 5293.187500 1523271863.3913
MEM 5348.875000 1523271863.4917
MEM 5409.718750 1523271863.5921
MEM 5456.125000 1523271863.6924
MEM 5464.375000 1523271863.7929
MEM 5477.265625 1523271863.8932
MEM 5478.296875 1523271863.9936
MEM 5505.625000 1523271864.0941
MEM 5531.921875 1523271864.1947
MEM 5566.468750 1523271864.2951
MEM 5594.570312 1523271864.3955
MEM 5619.578125 1523271864.4973
MEM 5650.257812 1523271864.5976
MEM 5684.804688 1523271864.6980
MEM 5693.570312 1523271864.7986
MEM 5693.570312 1523271864.8989
MEM 5698.210938 1523271864.9993
MEM 5699.242188 1523271865.0997
MEM 5699.242188 1523271865.2002
MEM 5699.242188 1523271865.3007
MEM 5699.242188 1523271865.4010
MEM 5699.242188 1523271865.5014
MEM 5699.242188 1523271865.6018
MEM 5668.812500 1523271865.7022
MEM 5668.812500 1523271865.8024
MEM 5683.765625 1523271865.9028
MEM 5743.835938 1523271866.0032
MEM 5804.679688 1523271866.1035
MEM 5831.492188 1523271866.2041
MEM 5844.382812 1523271866.3045
MEM 5853.148438 1523271866.4048
MEM 5863.718750 1523271866.5051
MEM 5898.265625 1523271866.6056
MEM 5930.750000 1523271866.7060
MEM 5965.296875 1523271866.8065
MEM 5999.585938 1523271866.9069
MEM 6031.812500 1523271867.0072
MEM 6064.296875 1523271867.1076
MEM 6068.937500 1523271867.2079
MEM 6071.000000 1523271867.3084
MEM 6074.093750 1523271867.4087
MEM 6074.867188 1523271867.5091
MEM 6074.867188 1523271867.6096
MEM 6074.867188 1523271867.7099
MEM 6074.867188 1523271867.8103
MEM 6074.867188 1523271867.9106
MEM 6044.246094 1523271868.0110
MEM 6044.246094 1523271868.1114
MEM 6048.371094 1523271868.2119
MEM 6097.355469 1523271868.3122
MEM 6158.199219 1523271868.4126
MEM 6207.183594 1523271868.5130
MEM 6214.917969 1523271868.6134
MEM 6228.324219 1523271868.7139
MEM 6229.355469 1523271868.8143
MEM 6259.519531 1523271868.9147
MEM 6294.582031 1523271869.0150
MEM 6326.550781 1523271869.1156
MEM 6358.003906 1523271869.2160
MEM 6387.394531 1523271869.3164
MEM 6419.363281 1523271869.4169
MEM 6444.628906 1523271869.5174
MEM 6444.628906 1523271869.6178
MEM 6448.238281 1523271869.7183
MEM 6450.300781 1523271869.8188
MEM 6450.300781 1523271869.9193
MEM 6450.300781 1523271870.0197
MEM 6450.300781 1523271870.1200
MEM 6450.300781 1523271870.2204
MEM 6450.300781 1523271870.3208
MEM 6419.878906 1523271870.4212
MEM 6419.878906 1523271870.5216
MEM 6442.566406 1523271870.6219
MEM 6501.863281 1523271870.7224
MEM 6545.949219 1523271870.8228
MEM 6582.816406 1523271870.9233
MEM 6592.613281 1523271871.0236
MEM 6604.214844 1523271871.1240
MEM 6614.011719 1523271871.2246
MEM 6647.269531 1523271871.3250
MEM 6681.558594 1523271871.4255
MEM 6715.847656 1523271871.5259
MEM 6750.394531 1523271871.6264
MEM 6783.136719 1523271871.7269
MEM 6815.878906 1523271871.8274
MEM 6820.261719 1523271871.9278
MEM 6820.777344 1523271872.0283
MEM 6825.417969 1523271872.1287
MEM 6825.933594 1523271872.2292
MEM 6825.933594 1523271872.3296
MEM 6825.933594 1523271872.4301
MEM 6825.933594 1523271872.5306
MEM 6825.933594 1523271872.6310
MEM 6795.507812 1523271872.7315
MEM 6795.507812 1523271872.8319
MEM 6797.570312 1523271872.9324
MEM 6855.578125 1523271873.0329
MEM 6916.937500 1523271873.1332
MEM 6958.445312 1523271873.2337
MEM 6967.984375 1523271873.3341
MEM 6979.585938 1523271873.4346
MEM 6985.773438 1523271873.5351
MEM 7015.679688 1523271873.6355
MEM 7050.226562 1523271873.7358
MEM 7083.742188 1523271873.8363
MEM 7116.484375 1523271873.9369
MEM 7150.773438 1523271874.0373
MEM 7184.031250 1523271874.1378
MEM 7195.890625 1523271874.2383
MEM 7195.890625 1523271874.3388
MEM 7200.531250 1523271874.4393
MEM 7201.562500 1523271874.5397
MEM 7201.562500 1523271874.6402
MEM 7201.562500 1523271874.7407
MEM 7201.562500 1523271874.8412
MEM 7201.562500 1523271874.9416
MEM 7171.125000 1523271875.0422
MEM 7171.125000 1523271875.1426
MEM 7171.125000 1523271875.2431
MEM 7218.562500 1523271875.3435
MEM 7277.343750 1523271875.4440
MEM 7334.062500 1523271875.5446
MEM 7340.765625 1523271875.6451
MEM 7355.203125 1523271875.7456
MEM 7356.234375 1523271875.8461
MEM 7387.945312 1523271875.9466
MEM 7419.914062 1523271876.0470
MEM 7450.851562 1523271876.1474
MEM 7484.882812 1523271876.2478
MEM 7519.171875 1523271876.3482
MEM 7549.851562 1523271876.4486
MEM 7571.507812 1523271876.5489
MEM 7571.507812 1523271876.6493
MEM 7575.632812 1523271876.7498
MEM 7577.179688 1523271876.8501
MEM 7577.179688 1523271876.9505
MEM 7577.179688 1523271877.0509
MEM 7577.179688 1523271877.1513
MEM 7577.179688 1523271877.2518
MEM 7546.761719 1523271877.3522
MEM 7546.761719 1523271877.4526
MEM 7546.761719 1523271877.5530
MEM 7546.761719 1523271877.6533
MEM 7546.761719 1523271877.7537
MEM 7548.554688 1523271877.8542
MEM 7548.554688 1523271877.9545
MEM 7548.554688 1523271878.0550
MEM 7548.554688 1523271878.1554
MEM 7548.554688 1523271878.2559
MEM 7550.101562 1523271878.3564
MEM 7555.515625 1523271878.4569
MEM 7560.671875 1523271878.5572
MEM 7565.570312 1523271878.6576
MEM 7570.984375 1523271878.7581
MEM 7575.882812 1523271878.8585
MEM 7577.171875 1523271878.9589
MEM 7577.171875 1523271879.0594
MEM 7581.296875 1523271879.1599
MEM 7581.812500 1523271879.2604
MEM 7581.812500 1523271879.3609
MEM 7581.812500 1523271879.4614
MEM 7581.812500 1523271879.5618
MEM 7581.812500 1523271879.6623
MEM 7552.000000 1523271879.7628
MEM 7552.000000 1523271879.8632
MEM 7552.519531 1523271879.9637
MEM 7553.832031 1523271880.0640
MEM 7554.347656 1523271880.1645
MEM 7554.347656 1523271880.2648
MEM 7554.347656 1523271880.3651
MEM 7554.347656 1523271880.4655
MEM 7557.183594 1523271880.5659
MEM 7562.597656 1523271880.6662
MEM 7567.496094 1523271880.7666
MEM 7572.910156 1523271880.8670
MEM 7578.066406 1523271880.9673
MEM 7582.964844 1523271881.0677
MEM 7582.964844 1523271881.1680
MEM 7585.285156 1523271881.2684
MEM 7587.605469 1523271881.3688
MEM 7587.605469 1523271881.4691
MEM 7587.605469 1523271881.5695
MEM 7587.605469 1523271881.6698
MEM 7587.605469 1523271881.7702
MEM 7587.863281 1523271881.8706
MEM 7557.812500 1523271881.9709
MEM 7557.812500 1523271882.0713
MEM 7559.351562 1523271882.1716
MEM 7559.351562 1523271882.2720
MEM 7559.867188 1523271882.3725
MEM 7559.867188 1523271882.4728
MEM 7559.867188 1523271882.5732
MEM 7560.382812 1523271882.6737
MEM 7565.796875 1523271882.7741
MEM 7570.695312 1523271882.8746
